miner_id,job_id,model_id,topic,if_contains_topic_in_s3_result,s3_url
0xa2fcf34e31dabda738eff1e5f2b86ecbf38a17c7,heurist-llm-855653963487,openhermes-mixtral-8x7b-gptq,Beckham,False,s3://validator-history/0xa2fcf34e31dabda738eff1e5f2b86ecbf38a17c7/openhermes-mixtral-8x7b-gptq/heurist-llm-855653963487-2024-05-13T02:41:28.295Z.json
0x7c4fdbe4736569cf689605386b39bfc64a9e11c7,heurist-llm-376082734565,openhermes-mixtral-8x7b-gptq,Beckham,False,s3://validator-history/0x7c4fdbe4736569cf689605386b39bfc64a9e11c7/openhermes-mixtral-8x7b-gptq/heurist-llm-376082734565-2024-05-13T02:42:41.301Z.json
0xb6f05df73b2db5f0a09c73630ff387312ebd7583,heurist-llm-765802490113,openhermes-mixtral-8x7b-gptq,Beckham,False,s3://validator-history/0xb6f05df73b2db5f0a09c73630ff387312ebd7583/openhermes-mixtral-8x7b-gptq/heurist-llm-765802490113-2024-05-13T02:44:46.166Z.json
0x1f64fa1614c759448943eb0001a176b56b87451d,heurist-llm-348625236042,openhermes-mixtral-8x7b-gptq,Beckham,False,s3://validator-history/0x1f64fa1614c759448943eb0001a176b56b87451d/openhermes-mixtral-8x7b-gptq/heurist-llm-348625236042-2024-05-13T02:46:33.893Z.json
0x3bc6fba4646e062743330833d1511ca966cb9f62,heurist-llm-782527839284,openhermes-mixtral-8x7b-gptq,Beckham,False,s3://validator-history/0x3bc6fba4646e062743330833d1511ca966cb9f62/openhermes-mixtral-8x7b-gptq/heurist-llm-782527839284-2024-05-13T02:51:30.318Z.json
0x9e912ea1fedb4b261545be0f7280b24e53f22e6d,heurist-llm-835265752908,openhermes-mixtral-8x7b-gptq,Beckham,False,s3://validator-history/0x9e912ea1fedb4b261545be0f7280b24e53f22e6d/openhermes-mixtral-8x7b-gptq/heurist-llm-835265752908-2024-05-13T02:49:24.286Z.json
0xf119745f50f1f7a8124946b62c42cbee62f12975,heurist-llm-244015735710,openhermes-mixtral-8x7b-gptq,Beckham,False,s3://validator-history/0xf119745f50f1f7a8124946b62c42cbee62f12975/openhermes-mixtral-8x7b-gptq/heurist-llm-244015735710-2024-05-13T02:54:05.867Z.json
0x516116e548c28fdd4df4a576af3109a8df86c8d2,heurist-llm-314757615969,openhermes-mixtral-8x7b-gptq,Beckham,False,s3://validator-history/0x516116e548c28fdd4df4a576af3109a8df86c8d2/openhermes-mixtral-8x7b-gptq/heurist-llm-314757615969-2024-05-13T02:53:01.049Z.json
0x50da4613eeffd35841dcdb4e476f82cf67824449,heurist-llm-616624985431,openhermes-mixtral-8x7b-gptq,Beckham,False,s3://validator-history/0x50da4613eeffd35841dcdb4e476f82cf67824449/openhermes-mixtral-8x7b-gptq/heurist-llm-616624985431-2024-05-13T02:54:53.517Z.json
0xf3a37caa199ceb9c43e1341ada4210beab86f4a4,heurist-llm-904224633820,openhermes-mixtral-8x7b-gptq,Beckham,False,s3://validator-history/0xf3a37caa199ceb9c43e1341ada4210beab86f4a4/openhermes-mixtral-8x7b-gptq/heurist-llm-904224633820-2024-05-13T02:57:29.433Z.json
0xd18005a788f17e38d554013fdb64d8e1bcc31993,heurist-llm-446050559467,openhermes-mixtral-8x7b-gptq,Beckham,False,s3://validator-history/0xd18005a788f17e38d554013fdb64d8e1bcc31993/openhermes-mixtral-8x7b-gptq/heurist-llm-446050559467-2024-05-13T02:56:59.539Z.json
0x184cda74144e960d1927db10adb3ef23b2ffac88,heurist-llm-226890049284,openhermes-mixtral-8x7b-gptq,Beckham,False,s3://validator-history/0x184cda74144e960d1927db10adb3ef23b2ffac88/openhermes-mixtral-8x7b-gptq/heurist-llm-226890049284-2024-05-13T02:59:09.735Z.json
0x95cd4d9e1e0b03b63be02236474046be01ef78bb,heurist-llm-303658858405,openhermes-mixtral-8x7b-gptq,Beckham,False,s3://validator-history/0x95cd4d9e1e0b03b63be02236474046be01ef78bb/openhermes-mixtral-8x7b-gptq/heurist-llm-303658858405-2024-05-13T03:00:08.593Z.json
0xc6378fcd19857e9fff661c2f3000e020fbf4d15c,heurist-llm-560257748025,openhermes-mixtral-8x7b-gptq,Beckham,False,s3://validator-history/0xc6378fcd19857e9fff661c2f3000e020fbf4d15c/openhermes-mixtral-8x7b-gptq/heurist-llm-560257748025-2024-05-13T03:07:10.452Z.json
0x19bd3442756264aa28fe56a3d5b1c84e7482bc04,heurist-llm-429422486073,openhermes-mixtral-8x7b-gptq,Beckham,False,s3://validator-history/0x19bd3442756264aa28fe56a3d5b1c84e7482bc04/openhermes-mixtral-8x7b-gptq/heurist-llm-429422486073-2024-05-13T03:04:40.822Z.json
0x4cc6c0ea2c100b76ac9b715f27e23027ca373a47,heurist-llm-914689958735,openhermes-mixtral-8x7b-gptq,Beckham,False,s3://validator-history/0x4cc6c0ea2c100b76ac9b715f27e23027ca373a47/openhermes-mixtral-8x7b-gptq/heurist-llm-914689958735-2024-05-13T03:08:32.080Z.json
0x06b8740a680521b2be9a874ea298f6229776ffdc,heurist-llm-674456782885,openhermes-mixtral-8x7b-gptq,Beckham,False,s3://validator-history/0x06b8740a680521b2be9a874ea298f6229776ffdc/openhermes-mixtral-8x7b-gptq/heurist-llm-674456782885-2024-05-13T03:06:40.720Z.json
0x4921710866890f679c262fc7906cfc95886f6b96,heurist-llm-437977821462,openhermes-mixtral-8x7b-gptq,Beckham,False,s3://validator-history/0x4921710866890f679c262fc7906cfc95886f6b96/openhermes-mixtral-8x7b-gptq/heurist-llm-437977821462-2024-05-13T03:09:14.153Z.json
0x108cadc3572724cb0101f6023d3c3ce15edcb367,heurist-llm-796200292643,openhermes-mixtral-8x7b-gptq,Beckham,False,s3://validator-history/0x108cadc3572724cb0101f6023d3c3ce15edcb367/openhermes-mixtral-8x7b-gptq/heurist-llm-796200292643-2024-05-13T03:11:29.957Z.json
0xe2c2c5e47863257ef52e8d3f01c7bcc8987fcf61,heurist-llm-799791753313,openhermes-mixtral-8x7b-gptq,Beckham,False,s3://validator-history/0xe2c2c5e47863257ef52e8d3f01c7bcc8987fcf61/openhermes-mixtral-8x7b-gptq/heurist-llm-799791753313-2024-05-13T03:13:30.327Z.json
0x00c81cb6f9c04b44d54c39876d82aa7eeadad903,heurist-llm-532031072083,openhermes-mixtral-8x7b-gptq,Beckham,False,s3://validator-history/0x00c81cb6f9c04b44d54c39876d82aa7eeadad903/openhermes-mixtral-8x7b-gptq/heurist-llm-532031072083-2024-05-13T03:15:43.105Z.json
0xf502a1a4a04a98228d20b6d440deba559dc8b248,heurist-llm-437283193920,openhermes-mixtral-8x7b-gptq,Beckham,False,s3://validator-history/0xf502a1a4a04a98228d20b6d440deba559dc8b248/openhermes-mixtral-8x7b-gptq/heurist-llm-437283193920-2024-05-13T03:18:52.330Z.json
0xc104c24768f3480d228016bef2dff77b04d32ae8,heurist-llm-989017022425,openhermes-mixtral-8x7b-gptq,Beckham,False,s3://validator-history/0xc104c24768f3480d228016bef2dff77b04d32ae8/openhermes-mixtral-8x7b-gptq/heurist-llm-989017022425-2024-05-13T03:20:17.946Z.json
0x8eb304b82e90e08870411c72276d7875066014f3,heurist-llm-787950324119,openhermes-mixtral-8x7b-gptq,Beckham,False,s3://validator-history/0x8eb304b82e90e08870411c72276d7875066014f3/openhermes-mixtral-8x7b-gptq/heurist-llm-787950324119-2024-05-13T03:22:49.501Z.json
0x664f44b1f5ced3546f330fcd8a727a6ab6ac05a0,heurist-llm-709155425050,openhermes-mixtral-8x7b-gptq,Beckham,False,s3://validator-history/0x664f44b1f5ced3546f330fcd8a727a6ab6ac05a0/openhermes-mixtral-8x7b-gptq/heurist-llm-709155425050-2024-05-13T03:26:11.660Z.json
0xd67fffc405289f9f651f801ad544601b8f8eb350,heurist-llm-983966316404,openhermes-mixtral-8x7b-gptq,Beckham,False,s3://validator-history/0xd67fffc405289f9f651f801ad544601b8f8eb350/openhermes-mixtral-8x7b-gptq/heurist-llm-983966316404-2024-05-13T03:27:13.006Z.json
0x19ebe902e57d34587ca947b89b913733182eb38a,heurist-llm-788644186799,openhermes-mixtral-8x7b-gptq,Beckham,False,s3://validator-history/0x19ebe902e57d34587ca947b89b913733182eb38a/openhermes-mixtral-8x7b-gptq/heurist-llm-788644186799-2024-05-13T03:29:31.028Z.json
0x13d57f7e38e138f5d811df450a01d58870a015f1,heurist-llm-257597592240,openhermes-mixtral-8x7b-gptq,Beckham,False,s3://validator-history/0x13d57f7e38e138f5d811df450a01d58870a015f1/openhermes-mixtral-8x7b-gptq/heurist-llm-257597592240-2024-05-13T03:31:53.486Z.json
0x751eb05dbe048ee5cddadb275392cc41bc33a03b,heurist-llm-489484047819,openhermes-mixtral-8x7b-gptq,Beckham,False,s3://validator-history/0x751eb05dbe048ee5cddadb275392cc41bc33a03b/openhermes-mixtral-8x7b-gptq/heurist-llm-489484047819-2024-05-13T03:31:29.744Z.json
0x7f967730813e6a72c87ac793d9ca4f64c1f85cfa,heurist-llm-764213073513,openhermes-mixtral-8x7b-gptq,Beckham,False,s3://validator-history/0x7f967730813e6a72c87ac793d9ca4f64c1f85cfa/openhermes-mixtral-8x7b-gptq/heurist-llm-764213073513-2024-05-13T03:35:11.954Z.json
0x6be4124a6eb88eee88b19570fb3fd490a745d306,heurist-llm-454676034834,openhermes-mixtral-8x7b-gptq,Beckham,False,s3://validator-history/0x6be4124a6eb88eee88b19570fb3fd490a745d306/openhermes-mixtral-8x7b-gptq/heurist-llm-454676034834-2024-05-13T03:35:58.969Z.json
0x3fbe811eedc58ac18de6079d4acbfd8d3cc21f75,heurist-llm-430545524741,openhermes-mixtral-8x7b-gptq,Beckham,False,s3://validator-history/0x3fbe811eedc58ac18de6079d4acbfd8d3cc21f75/openhermes-mixtral-8x7b-gptq/heurist-llm-430545524741-2024-05-13T03:38:46.514Z.json
0x2687a6ad6323a382f5ffcc8e880ceafeb76876c8,heurist-llm-307818330384,openhermes-mixtral-8x7b-gptq,Beckham,False,s3://validator-history/0x2687a6ad6323a382f5ffcc8e880ceafeb76876c8/openhermes-mixtral-8x7b-gptq/heurist-llm-307818330384-2024-05-13T03:38:58.290Z.json
0x49acaa3c9fb4b1891950f014935da59114c79ebc,heurist-llm-396215253328,openhermes-mixtral-8x7b-gptq,Beckham,False,s3://validator-history/0x49acaa3c9fb4b1891950f014935da59114c79ebc/openhermes-mixtral-8x7b-gptq/heurist-llm-396215253328-2024-05-13T03:40:52.447Z.json
0xda1cd404501caed13378f1a0b4cb379041951329,heurist-llm-453016703657,openhermes-mixtral-8x7b-gptq,Beckham,False,s3://validator-history/0xda1cd404501caed13378f1a0b4cb379041951329/openhermes-mixtral-8x7b-gptq/heurist-llm-453016703657-2024-05-13T03:43:33.669Z.json
0xb68114ebb4b8d61becc76e8c5048407e0b934ea2,heurist-llm-775995538967,openhermes-mixtral-8x7b-gptq,Beckham,False,s3://validator-history/0xb68114ebb4b8d61becc76e8c5048407e0b934ea2/openhermes-mixtral-8x7b-gptq/heurist-llm-775995538967-2024-05-13T03:50:19.384Z.json
0xfb1e0355c6513826711793b6dcab75ffdd378f0f,heurist-llm-245434061317,openhermes-mixtral-8x7b-gptq,Beckham,False,s3://validator-history/0xfb1e0355c6513826711793b6dcab75ffdd378f0f/openhermes-mixtral-8x7b-gptq/heurist-llm-245434061317-2024-05-13T03:45:21.394Z.json
0x66cc08da57408a1f23ef2b3853010ef165b6881d,heurist-llm-833862060275,openhermes-mixtral-8x7b-gptq,Beckham,False,s3://validator-history/0x66cc08da57408a1f23ef2b3853010ef165b6881d/openhermes-mixtral-8x7b-gptq/heurist-llm-833862060275-2024-05-13T03:48:01.940Z.json
0x135fbabd7b56edb6b853a1c1c0d6cd84504fe32b,heurist-llm-829734504903,openhermes-mixtral-8x7b-gptq,Beckham,False,s3://validator-history/0x135fbabd7b56edb6b853a1c1c0d6cd84504fe32b/openhermes-mixtral-8x7b-gptq/heurist-llm-829734504903-2024-05-13T03:51:30.794Z.json
0x9797e67df86ae95d199516eec26abceccbeefa31,heurist-llm-456176742809,openhermes-mixtral-8x7b-gptq,Beckham,False,s3://validator-history/0x9797e67df86ae95d199516eec26abceccbeefa31/openhermes-mixtral-8x7b-gptq/heurist-llm-456176742809-2024-05-13T03:52:47.377Z.json
0xfca43f074f4d450da461cb97f1f7f165da683770,heurist-llm-132761163199,openhermes-mixtral-8x7b-gptq,Beckham,False,s3://validator-history/0xfca43f074f4d450da461cb97f1f7f165da683770/openhermes-mixtral-8x7b-gptq/heurist-llm-132761163199-2024-05-13T03:52:06.101Z.json
0x20412dd7da3a3b5860696dd834094512662ed677,heurist-llm-397068024518,openhermes-mixtral-8x7b-gptq,Beckham,False,s3://validator-history/0x20412dd7da3a3b5860696dd834094512662ed677/openhermes-mixtral-8x7b-gptq/heurist-llm-397068024518-2024-05-13T03:59:37.619Z.json
0x9ca58c6aeb0e5e8b2a5ff728c895042d66ea13dd,heurist-llm-157667898759,openhermes-mixtral-8x7b-gptq,Beckham,False,s3://validator-history/0x9ca58c6aeb0e5e8b2a5ff728c895042d66ea13dd/openhermes-mixtral-8x7b-gptq/heurist-llm-157667898759-2024-05-13T04:01:12.388Z.json
0xfc0b0a61a86d6d907dd0817086973881814b67f8,heurist-llm-344059717549,openhermes-mixtral-8x7b-gptq,Beckham,False,s3://validator-history/0xfc0b0a61a86d6d907dd0817086973881814b67f8/openhermes-mixtral-8x7b-gptq/heurist-llm-344059717549-2024-05-13T04:01:18.731Z.json
0x3cec67e812b6896420ac090f71764a1481800368,heurist-llm-905555461437,openhermes-mixtral-8x7b-gptq,Beckham,False,s3://validator-history/0x3cec67e812b6896420ac090f71764a1481800368/openhermes-mixtral-8x7b-gptq/heurist-llm-905555461437-2024-05-13T04:02:40.803Z.json
0xee4a80b0dfef345d413ed59174fdcd918008bcd2,heurist-llm-979798669711,openhermes-mixtral-8x7b-gptq,Beckham,False,s3://validator-history/0xee4a80b0dfef345d413ed59174fdcd918008bcd2/openhermes-mixtral-8x7b-gptq/heurist-llm-979798669711-2024-05-13T04:04:15.992Z.json
0x64c855cd68194bfa6f93b22f2d7a6c6f151ee74e,heurist-llm-633593940114,openhermes-mixtral-8x7b-gptq,Beckham,False,s3://validator-history/0x64c855cd68194bfa6f93b22f2d7a6c6f151ee74e/openhermes-mixtral-8x7b-gptq/heurist-llm-633593940114-2024-05-13T04:05:23.412Z.json
0x3ec20fee32240031f6d458457d4526e5393bccc5,heurist-llm-543350073083,openhermes-mixtral-8x7b-gptq,Beckham,False,s3://validator-history/0x3ec20fee32240031f6d458457d4526e5393bccc5/openhermes-mixtral-8x7b-gptq/heurist-llm-543350073083-2024-05-13T04:07:47.989Z.json
0xc9c38fd55486aceecf2499c92e2ad0b633ccfbfe,heurist-llm-855937532701,openhermes-mixtral-8x7b-gptq,Beckham,False,s3://validator-history/0xc9c38fd55486aceecf2499c92e2ad0b633ccfbfe/openhermes-mixtral-8x7b-gptq/heurist-llm-855937532701-2024-05-13T04:07:54.211Z.json
0xdb61d53a6260a631d6647837f618cbc6eb89adfe,heurist-llm-504007747103,openhermes-mixtral-8x7b-gptq,Beckham,False,s3://validator-history/0xdb61d53a6260a631d6647837f618cbc6eb89adfe/openhermes-mixtral-8x7b-gptq/heurist-llm-504007747103-2024-05-13T04:11:58.277Z.json
0x0b491987bdc39671d1e0fe9ecbf80430c327eb57,heurist-llm-605594226017,openhermes-mixtral-8x7b-gptq,Beckham,False,s3://validator-history/0x0b491987bdc39671d1e0fe9ecbf80430c327eb57/openhermes-mixtral-8x7b-gptq/heurist-llm-605594226017-2024-05-13T04:15:18.936Z.json
0x2a59eba797d23ec678a45be8846c99dd21f26b49,heurist-llm-828752373293,openhermes-mixtral-8x7b-gptq,Beckham,False,s3://validator-history/0x2a59eba797d23ec678a45be8846c99dd21f26b49/openhermes-mixtral-8x7b-gptq/heurist-llm-828752373293-2024-05-13T04:16:12.647Z.json
0x74f6ee9ec60a8d1af22d4c7f7de5526216d03321,heurist-llm-215595201346,openhermes-mixtral-8x7b-gptq,Beckham,False,s3://validator-history/0x74f6ee9ec60a8d1af22d4c7f7de5526216d03321/openhermes-mixtral-8x7b-gptq/heurist-llm-215595201346-2024-05-13T04:22:54.033Z.json
0xcfcd2f9046e42fd57598bd1210fcab2b84269427,heurist-llm-895286884143,openhermes-mixtral-8x7b-gptq,Beckham,False,s3://validator-history/0xcfcd2f9046e42fd57598bd1210fcab2b84269427/openhermes-mixtral-8x7b-gptq/heurist-llm-895286884143-2024-05-13T04:17:17.796Z.json
0x2c03afff8d29bd5ee50469a89dce93a615fbd4f3,heurist-llm-601466230691,openhermes-mixtral-8x7b-gptq,Beckham,False,s3://validator-history/0x2c03afff8d29bd5ee50469a89dce93a615fbd4f3/openhermes-mixtral-8x7b-gptq/heurist-llm-601466230691-2024-05-13T04:19:25.388Z.json
0x84bc67f6d4547eb52b8381201f0df7f7a9434a04,heurist-llm-119330832953,openhermes-mixtral-8x7b-gptq,Beckham,False,s3://validator-history/0x84bc67f6d4547eb52b8381201f0df7f7a9434a04/openhermes-mixtral-8x7b-gptq/heurist-llm-119330832953-2024-05-13T04:26:15.772Z.json
0x7e203a779613469b0de26fafc985ab3d3e2bc22d,heurist-llm-526743836105,openhermes-mixtral-8x7b-gptq,Beckham,False,s3://validator-history/0x7e203a779613469b0de26fafc985ab3d3e2bc22d/openhermes-mixtral-8x7b-gptq/heurist-llm-526743836105-2024-05-13T04:23:42.072Z.json
0xe02e8697853c2af24710afe0a1c7088df3de0b2c,heurist-llm-783239633454,openhermes-mixtral-8x7b-gptq,Beckham,False,s3://validator-history/0xe02e8697853c2af24710afe0a1c7088df3de0b2c/openhermes-mixtral-8x7b-gptq/heurist-llm-783239633454-2024-05-13T04:31:22.391Z.json
0x9d0d45fc80a79fed2415bbfea1ed0aa5a6bfaba2,heurist-llm-711429708157,openhermes-mixtral-8x7b-gptq,Beckham,False,s3://validator-history/0x9d0d45fc80a79fed2415bbfea1ed0aa5a6bfaba2/openhermes-mixtral-8x7b-gptq/heurist-llm-711429708157-2024-05-13T04:34:51.858Z.json
0xc4c067d0c78458b628db12b41bca41f23fdb0ab8,heurist-llm-153349214992,openhermes-mixtral-8x7b-gptq,Beckham,False,s3://validator-history/0xc4c067d0c78458b628db12b41bca41f23fdb0ab8/openhermes-mixtral-8x7b-gptq/heurist-llm-153349214992-2024-05-13T04:35:46.322Z.json
0x72bb3c021fb2b83128e46a4253c73c83e45816cd,heurist-llm-111269033650,openhermes-mixtral-8x7b-gptq,Beckham,False,s3://validator-history/0x72bb3c021fb2b83128e46a4253c73c83e45816cd/openhermes-mixtral-8x7b-gptq/heurist-llm-111269033650-2024-05-13T04:39:41.821Z.json
0x1a5bf59792314f5852ced26e2cf4179b54927956,heurist-llm-557920067971,openhermes-mixtral-8x7b-gptq,Beckham,False,s3://validator-history/0x1a5bf59792314f5852ced26e2cf4179b54927956/openhermes-mixtral-8x7b-gptq/heurist-llm-557920067971-2024-05-13T04:39:29.573Z.json
0x78c41e572e90319800511cc793a40c9e5ae862b3,heurist-llm-945153544078,openhermes-mixtral-8x7b-gptq,Beckham,False,s3://validator-history/0x78c41e572e90319800511cc793a40c9e5ae862b3/openhermes-mixtral-8x7b-gptq/heurist-llm-945153544078-2024-05-13T04:41:39.587Z.json
0xa782bb5937a2cdb9a3eebf150216b8f5e98e8a3a,heurist-llm-507254395482,openhermes-mixtral-8x7b-gptq,Beckham,False,s3://validator-history/0xa782bb5937a2cdb9a3eebf150216b8f5e98e8a3a/openhermes-mixtral-8x7b-gptq/heurist-llm-507254395482-2024-05-13T04:43:50.571Z.json
0x7248f687d3010850dbe3511b7b897152cd9ddd26,heurist-llm-952129153912,openhermes-mixtral-8x7b-gptq,Beckham,False,s3://validator-history/0x7248f687d3010850dbe3511b7b897152cd9ddd26/openhermes-mixtral-8x7b-gptq/heurist-llm-952129153912-2024-05-13T04:42:33.908Z.json
0xd02b76d01f6027f96c68152c8f017a9335418cfd,heurist-llm-414359856125,openhermes-mixtral-8x7b-gptq,Beckham,False,s3://validator-history/0xd02b76d01f6027f96c68152c8f017a9335418cfd/openhermes-mixtral-8x7b-gptq/heurist-llm-414359856125-2024-05-13T04:45:35.170Z.json
0x309bc0b25b1e1dd51754ed118425fdeb3975d683,heurist-llm-998342634076,openhermes-mixtral-8x7b-gptq,Beckham,False,s3://validator-history/0x309bc0b25b1e1dd51754ed118425fdeb3975d683/openhermes-mixtral-8x7b-gptq/heurist-llm-998342634076-2024-05-13T04:53:43.422Z.json
0xcaf09599dac225690872fced5cab345daa32efaf,heurist-llm-348512024442,openhermes-mixtral-8x7b-gptq,Beckham,False,s3://validator-history/0xcaf09599dac225690872fced5cab345daa32efaf/openhermes-mixtral-8x7b-gptq/heurist-llm-348512024442-2024-05-13T04:50:45.546Z.json
0xc10e2c23c3b08132c5ba3489a38200982ba549f4,heurist-llm-517502515250,openhermes-mixtral-8x7b-gptq,Beckham,False,s3://validator-history/0xc10e2c23c3b08132c5ba3489a38200982ba549f4/openhermes-mixtral-8x7b-gptq/heurist-llm-517502515250-2024-05-13T04:49:46.220Z.json
0x518d0bc3c962478b100ac1be11cb1a63c5501e71,heurist-llm-563320239700,openhermes-mixtral-8x7b-gptq,Beckham,False,s3://validator-history/0x518d0bc3c962478b100ac1be11cb1a63c5501e71/openhermes-mixtral-8x7b-gptq/heurist-llm-563320239700-2024-05-13T04:54:01.411Z.json
0xa4b9db9953d43d47ebb855cc6b293618c1f94bc0,heurist-llm-969232270746,openhermes-mixtral-8x7b-gptq,Beckham,False,s3://validator-history/0xa4b9db9953d43d47ebb855cc6b293618c1f94bc0/openhermes-mixtral-8x7b-gptq/heurist-llm-969232270746-2024-05-13T04:55:42.735Z.json
0xfda420697de70b6555bcf085bd9860056be9dae2,heurist-llm-891448273729,openhermes-mixtral-8x7b-gptq,Beckham,False,s3://validator-history/0xfda420697de70b6555bcf085bd9860056be9dae2/openhermes-mixtral-8x7b-gptq/heurist-llm-891448273729-2024-05-13T04:56:48.047Z.json
0x6292d0945e75c107bbeea421e0db94e25bd5e8a0,heurist-llm-712705637138,openhermes-mixtral-8x7b-gptq,Beckham,False,s3://validator-history/0x6292d0945e75c107bbeea421e0db94e25bd5e8a0/openhermes-mixtral-8x7b-gptq/heurist-llm-712705637138-2024-05-13T04:57:36.699Z.json
0x9a36a022f0c3c1a07fe1fcb7d7e44deef82bdbcf,heurist-llm-452795871810,openhermes-mixtral-8x7b-gptq,Beckham,False,s3://validator-history/0x9a36a022f0c3c1a07fe1fcb7d7e44deef82bdbcf/openhermes-mixtral-8x7b-gptq/heurist-llm-452795871810-2024-05-13T04:59:31.765Z.json
0x3ef98189825daadbab5a2baec554c8447e5f7ade,heurist-llm-355112200389,openhermes-mixtral-8x7b-gptq,Beckham,False,s3://validator-history/0x3ef98189825daadbab5a2baec554c8447e5f7ade/openhermes-mixtral-8x7b-gptq/heurist-llm-355112200389-2024-05-13T05:00:07.419Z.json
0xc80ed6f512596e636a537b0e0e6a05a061deaf20,heurist-llm-777244233453,openhermes-mixtral-8x7b-gptq,Beckham,False,s3://validator-history/0xc80ed6f512596e636a537b0e0e6a05a061deaf20/openhermes-mixtral-8x7b-gptq/heurist-llm-777244233453-2024-05-13T05:04:14.400Z.json
0xcef8cfefade8a834606d9c99b7885002b25df8e8,heurist-llm-423403366936,openhermes-mixtral-8x7b-gptq,Beckham,False,s3://validator-history/0xcef8cfefade8a834606d9c99b7885002b25df8e8/openhermes-mixtral-8x7b-gptq/heurist-llm-423403366936-2024-05-13T05:04:44.031Z.json
0xb881ad99646e1c18dcf9e86d5e79c096dbc7b273,heurist-llm-237867890142,openhermes-mixtral-8x7b-gptq,Beckham,False,s3://validator-history/0xb881ad99646e1c18dcf9e86d5e79c096dbc7b273/openhermes-mixtral-8x7b-gptq/heurist-llm-237867890142-2024-05-13T05:05:43.397Z.json
0x5ca482d90b2c98ceed6820dd45734f9fa06f9789,heurist-llm-404076967459,openhermes-mixtral-8x7b-gptq,Beckham,False,s3://validator-history/0x5ca482d90b2c98ceed6820dd45734f9fa06f9789/openhermes-mixtral-8x7b-gptq/heurist-llm-404076967459-2024-05-13T05:09:23.091Z.json
0xffa949caa41a1daeef50a61f67fc556fbac377c7,heurist-llm-264524146153,openhermes-mixtral-8x7b-gptq,Beckham,False,s3://validator-history/0xffa949caa41a1daeef50a61f67fc556fbac377c7/openhermes-mixtral-8x7b-gptq/heurist-llm-264524146153-2024-05-13T05:11:34.450Z.json
0xd499f21be75ecbb0f002b7bc8f7501c70f1edeaf,heurist-llm-210985265778,openhermes-mixtral-8x7b-gptq,Beckham,False,s3://validator-history/0xd499f21be75ecbb0f002b7bc8f7501c70f1edeaf/openhermes-mixtral-8x7b-gptq/heurist-llm-210985265778-2024-05-13T05:18:26.076Z.json
0xc00ab87131882452444eebfe04b8852d3f9d3839,heurist-llm-240276941079,openhermes-mixtral-8x7b-gptq,Beckham,False,s3://validator-history/0xc00ab87131882452444eebfe04b8852d3f9d3839/openhermes-mixtral-8x7b-gptq/heurist-llm-240276941079-2024-05-13T05:20:14.232Z.json
0xc748df30f0c5083f23082088ea5009dad3d4a158,heurist-llm-678894930562,openhermes-mixtral-8x7b-gptq,Beckham,False,s3://validator-history/0xc748df30f0c5083f23082088ea5009dad3d4a158/openhermes-mixtral-8x7b-gptq/heurist-llm-678894930562-2024-05-13T05:21:37.323Z.json
0xdc6f4b5fa12ebdd54b727fac56a7f1a3502c0ac0,heurist-llm-909393067438,openhermes-mixtral-8x7b-gptq,Beckham,False,s3://validator-history/0xdc6f4b5fa12ebdd54b727fac56a7f1a3502c0ac0/openhermes-mixtral-8x7b-gptq/heurist-llm-909393067438-2024-05-13T05:24:31.641Z.json
0xc70ce2ff3a50b436c30ecf11c0cebe376a2f1a8a,heurist-llm-925202821346,openhermes-mixtral-8x7b-gptq,Beckham,False,s3://validator-history/0xc70ce2ff3a50b436c30ecf11c0cebe376a2f1a8a/openhermes-mixtral-8x7b-gptq/heurist-llm-925202821346-2024-05-13T05:27:29.257Z.json
0xeef0f9391f2033e96dd3cbdba2f8e23a6b08e795,heurist-llm-500287160122,openhermes-mixtral-8x7b-gptq,Beckham,False,s3://validator-history/0xeef0f9391f2033e96dd3cbdba2f8e23a6b08e795/openhermes-mixtral-8x7b-gptq/heurist-llm-500287160122-2024-05-13T05:34:10.768Z.json
0x0b6d58ea6899f68d4b6e212d5c97d16d58dfc042,heurist-llm-768831864139,openhermes-mixtral-8x7b-gptq,Beckham,False,s3://validator-history/0x0b6d58ea6899f68d4b6e212d5c97d16d58dfc042/openhermes-mixtral-8x7b-gptq/heurist-llm-768831864139-2024-05-13T05:33:40.499Z.json
0x1894cf5743cc1ba1a660fec41dc3395334dc091b,heurist-llm-359630251830,openhermes-mixtral-8x7b-gptq,Beckham,False,s3://validator-history/0x1894cf5743cc1ba1a660fec41dc3395334dc091b/openhermes-mixtral-8x7b-gptq/heurist-llm-359630251830-2024-05-13T05:38:16.067Z.json
0x782a3befa2d1adfdd9aee2fe0971bde71e8d8e48,heurist-llm-502005001922,openhermes-mixtral-8x7b-gptq,Beckham,False,s3://validator-history/0x782a3befa2d1adfdd9aee2fe0971bde71e8d8e48/openhermes-mixtral-8x7b-gptq/heurist-llm-502005001922-2024-05-13T05:35:51.894Z.json
0xfdd45e6daaab0b98b13309a1b5d0e1fe5c3b12be,heurist-llm-476781822005,openhermes-mixtral-8x7b-gptq,Beckham,False,s3://validator-history/0xfdd45e6daaab0b98b13309a1b5d0e1fe5c3b12be/openhermes-mixtral-8x7b-gptq/heurist-llm-476781822005-2024-05-13T05:42:28.774Z.json
