miner_id,job_id,model_id,topic,if_contains_topic_in_s3_result,s3_url
0x20412dd7da3a3b5860696dd834094512662ed677,heurist-llm-428361592540,openhermes-mixtral-8x7b-gptq,Eminem,False,s3://validator-history/0x20412dd7da3a3b5860696dd834094512662ed677/openhermes-mixtral-8x7b-gptq/heurist-llm-428361592540-2024-05-23T08:27:38.579Z.json
0x5b1a330a83991e80f235880da6f36b1c7e3c5c9f,heurist-llm-647115627646,openhermes-mixtral-8x7b-gptq,Eminem,False,s3://validator-history/0x5b1a330a83991e80f235880da6f36b1c7e3c5c9f/openhermes-mixtral-8x7b-gptq/heurist-llm-647115627646-2024-05-23T08:28:53.538Z.json
0x22bf77fdbdc8961d28408954c3d796d067a9e3ba,heurist-llm-800591953247,openhermes-mixtral-8x7b-gptq,Eminem,False,s3://validator-history/0x22bf77fdbdc8961d28408954c3d796d067a9e3ba/openhermes-mixtral-8x7b-gptq/heurist-llm-800591953247-2024-05-23T08:29:49.948Z.json
0xa782bb5937a2cdb9a3eebf150216b8f5e98e8a3a,heurist-llm-133908302932,openhermes-mixtral-8x7b-gptq,Eminem,False,s3://validator-history/0xa782bb5937a2cdb9a3eebf150216b8f5e98e8a3a/openhermes-mixtral-8x7b-gptq/heurist-llm-133908302932-2024-05-23T08:33:09.668Z.json
0xc9c38fd55486aceecf2499c92e2ad0b633ccfbfe,heurist-llm-277968256298,openhermes-mixtral-8x7b-gptq,Eminem,False,s3://validator-history/0xc9c38fd55486aceecf2499c92e2ad0b633ccfbfe/openhermes-mixtral-8x7b-gptq/heurist-llm-277968256298-2024-05-23T08:36:00.728Z.json
0x4b674da5e20067b8213263720d958b5e7abd7d8c,heurist-llm-714269314338,openhermes-mixtral-8x7b-gptq,Eminem,False,s3://validator-history/0x4b674da5e20067b8213263720d958b5e7abd7d8c/openhermes-mixtral-8x7b-gptq/heurist-llm-714269314338-2024-05-23T08:37:21.023Z.json
0xdcddfdb72af4be4b2270ed29c855f7cf9691d970,heurist-llm-384772628592,openhermes-mixtral-8x7b-gptq,Eminem,False,s3://validator-history/0xdcddfdb72af4be4b2270ed29c855f7cf9691d970/openhermes-mixtral-8x7b-gptq/heurist-llm-384772628592-2024-05-23T08:38:47.091Z.json
0x31c06971ca4749e9437f46d6383e486d07e1ac91,heurist-llm-708270147697,openhermes-mixtral-8x7b-gptq,Eminem,False,s3://validator-history/0x31c06971ca4749e9437f46d6383e486d07e1ac91/openhermes-mixtral-8x7b-gptq/heurist-llm-708270147697-2024-05-23T08:41:34.589Z.json
0xf502a1a4a04a98228d20b6d440deba559dc8b248,heurist-llm-347265469531,openhermes-mixtral-8x7b-gptq,Eminem,False,s3://validator-history/0xf502a1a4a04a98228d20b6d440deba559dc8b248/openhermes-mixtral-8x7b-gptq/heurist-llm-347265469531-2024-05-23T08:43:52.077Z.json
0xc6537948bbca88353b775f723cb7e0a067544955,heurist-llm-776730799625,openhermes-mixtral-8x7b-gptq,Eminem,False,s3://validator-history/0xc6537948bbca88353b775f723cb7e0a067544955/openhermes-mixtral-8x7b-gptq/heurist-llm-776730799625-2024-05-23T08:44:19.735Z.json
0xc748df30f0c5083f23082088ea5009dad3d4a158,heurist-llm-401670666449,openhermes-mixtral-8x7b-gptq,Eminem,False,s3://validator-history/0xc748df30f0c5083f23082088ea5009dad3d4a158/openhermes-mixtral-8x7b-gptq/heurist-llm-401670666449-2024-05-23T08:45:39.094Z.json
0xf845f80df682a071fc133c10cb7fda4bfb9ef381,heurist-llm-376348144503,openhermes-mixtral-8x7b-gptq,Eminem,False,s3://validator-history/0xf845f80df682a071fc133c10cb7fda4bfb9ef381/openhermes-mixtral-8x7b-gptq/heurist-llm-376348144503-2024-05-23T08:49:56.899Z.json
0xb1591dc2fd544465c13d5973fa7580053225e352,heurist-llm-248268095063,openhermes-mixtral-8x7b-gptq,Eminem,False,s3://validator-history/0xb1591dc2fd544465c13d5973fa7580053225e352/openhermes-mixtral-8x7b-gptq/heurist-llm-248268095063-2024-05-23T08:50:30.317Z.json
0xda1cd404501caed13378f1a0b4cb379041951329,heurist-llm-941466474177,openhermes-mixtral-8x7b-gptq,Eminem,False,s3://validator-history/0xda1cd404501caed13378f1a0b4cb379041951329/openhermes-mixtral-8x7b-gptq/heurist-llm-941466474177-2024-05-23T08:54:38.622Z.json
0x28bf6d6c7b47adaf147e7f333d9c32754122d29e,heurist-llm-946181333608,openhermes-mixtral-8x7b-gptq,Eminem,False,s3://validator-history/0x28bf6d6c7b47adaf147e7f333d9c32754122d29e/openhermes-mixtral-8x7b-gptq/heurist-llm-946181333608-2024-05-23T08:59:48.409Z.json
0x711c74e2d5ea708edf3206080e36f218a2673643,heurist-llm-471938148747,openhermes-mixtral-8x7b-gptq,Eminem,False,s3://validator-history/0x711c74e2d5ea708edf3206080e36f218a2673643/openhermes-mixtral-8x7b-gptq/heurist-llm-471938148747-2024-05-23T09:04:27.795Z.json
0x4921710866890f679c262fc7906cfc95886f6b96,heurist-llm-787126834804,openhermes-mixtral-8x7b-gptq,Eminem,False,s3://validator-history/0x4921710866890f679c262fc7906cfc95886f6b96/openhermes-mixtral-8x7b-gptq/heurist-llm-787126834804-2024-05-23T09:11:43.148Z.json
0x5c50a79fe274c6953693b38f0179998a3a377616,heurist-llm-592547322474,openhermes-mixtral-8x7b-gptq,Eminem,False,s3://validator-history/0x5c50a79fe274c6953693b38f0179998a3a377616/openhermes-mixtral-8x7b-gptq/heurist-llm-592547322474-2024-05-23T09:09:55.335Z.json
0xaafabcd97758a8e9a257f807bebdf4dbf6dde699,heurist-llm-819114830311,openhermes-mixtral-8x7b-gptq,Eminem,False,s3://validator-history/0xaafabcd97758a8e9a257f807bebdf4dbf6dde699/openhermes-mixtral-8x7b-gptq/heurist-llm-819114830311-2024-05-23T09:14:21.229Z.json
0x670ce3d0aa5f8d429f2d5aa65888dbbf969c4e08,heurist-llm-970549661769,openhermes-mixtral-8x7b-gptq,Eminem,False,s3://validator-history/0x670ce3d0aa5f8d429f2d5aa65888dbbf969c4e08/openhermes-mixtral-8x7b-gptq/heurist-llm-970549661769-2024-05-23T09:14:48.310Z.json
0xd1d99f4d7dcf68e883dbd95f6cafc682ffe38dbe,heurist-llm-188107749810,openhermes-mixtral-8x7b-gptq,Eminem,False,s3://validator-history/0xd1d99f4d7dcf68e883dbd95f6cafc682ffe38dbe/openhermes-mixtral-8x7b-gptq/heurist-llm-188107749810-2024-05-23T09:15:50.744Z.json
0xeef0f9391f2033e96dd3cbdba2f8e23a6b08e795,heurist-llm-457013212586,openhermes-mixtral-8x7b-gptq,Eminem,False,s3://validator-history/0xeef0f9391f2033e96dd3cbdba2f8e23a6b08e795/openhermes-mixtral-8x7b-gptq/heurist-llm-457013212586-2024-05-23T09:19:36.659Z.json
0x2f013dd3c3b5ea40a8dbb807b332995cd9901802,heurist-llm-487000873237,openhermes-mixtral-8x7b-gptq,Eminem,False,s3://validator-history/0x2f013dd3c3b5ea40a8dbb807b332995cd9901802/openhermes-mixtral-8x7b-gptq/heurist-llm-487000873237-2024-05-23T09:27:36.285Z.json
0x2d2cb8e680feb14467020086666b43cffbdd3cb3,heurist-llm-515276421621,openhermes-mixtral-8x7b-gptq,Eminem,False,s3://validator-history/0x2d2cb8e680feb14467020086666b43cffbdd3cb3/openhermes-mixtral-8x7b-gptq/heurist-llm-515276421621-2024-05-23T09:27:25.286Z.json
0xad7101b5b5c63294523e3d95c5514a7ae11469cb,heurist-llm-474067109820,openhermes-mixtral-8x7b-gptq,Eminem,False,s3://validator-history/0xad7101b5b5c63294523e3d95c5514a7ae11469cb/openhermes-mixtral-8x7b-gptq/heurist-llm-474067109820-2024-05-23T09:26:58.268Z.json
0xd4afcf9a43e3faf4ac7e656b81565182275e2e35,heurist-llm-536623876470,openhermes-mixtral-8x7b-gptq,Eminem,False,s3://validator-history/0xd4afcf9a43e3faf4ac7e656b81565182275e2e35/openhermes-mixtral-8x7b-gptq/heurist-llm-536623876470-2024-05-23T09:29:47.320Z.json
0x0022afa131c4290087dda71d1e53ea851736b6f2,heurist-llm-334475132173,openhermes-mixtral-8x7b-gptq,Eminem,False,s3://validator-history/0x0022afa131c4290087dda71d1e53ea851736b6f2/openhermes-mixtral-8x7b-gptq/heurist-llm-334475132173-2024-05-23T09:31:06.854Z.json
0xa4b9db9953d43d47ebb855cc6b293618c1f94bc0,heurist-llm-959367728294,openhermes-mixtral-8x7b-gptq,Eminem,False,s3://validator-history/0xa4b9db9953d43d47ebb855cc6b293618c1f94bc0/openhermes-mixtral-8x7b-gptq/heurist-llm-959367728294-2024-05-23T09:33:42.657Z.json
0x9e53c803f72286f396b353fd6c060b8ad500cc46,heurist-llm-687935931020,openhermes-mixtral-8x7b-gptq,Eminem,False,s3://validator-history/0x9e53c803f72286f396b353fd6c060b8ad500cc46/openhermes-mixtral-8x7b-gptq/heurist-llm-687935931020-2024-05-23T09:35:17.057Z.json
0xe1ab873dd689938852bbc9ba6aa77eb31e9e19fb,heurist-llm-742550222881,openhermes-mixtral-8x7b-gptq,Eminem,False,s3://validator-history/0xe1ab873dd689938852bbc9ba6aa77eb31e9e19fb/openhermes-mixtral-8x7b-gptq/heurist-llm-742550222881-2024-05-23T09:36:10.103Z.json
0x1b3b5e379a92effedec585dc1f7ee33f05be82c3,heurist-llm-361481646127,openhermes-mixtral-8x7b-gptq,Eminem,False,s3://validator-history/0x1b3b5e379a92effedec585dc1f7ee33f05be82c3/openhermes-mixtral-8x7b-gptq/heurist-llm-361481646127-2024-05-23T09:39:23.035Z.json
0x64c855cd68194bfa6f93b22f2d7a6c6f151ee74e,heurist-llm-391453299924,openhermes-mixtral-8x7b-gptq,Eminem,False,s3://validator-history/0x64c855cd68194bfa6f93b22f2d7a6c6f151ee74e/openhermes-mixtral-8x7b-gptq/heurist-llm-391453299924-2024-05-23T09:39:55.081Z.json
0x5495644f23884cb96d915e1903d53d3c992f357d,heurist-llm-578051058197,openhermes-mixtral-8x7b-gptq,Eminem,False,s3://validator-history/0x5495644f23884cb96d915e1903d53d3c992f357d/openhermes-mixtral-8x7b-gptq/heurist-llm-578051058197-2024-05-23T09:44:51.290Z.json
0x9fb10501145078b25f75dfced7afedbca004df3d,heurist-llm-326104621385,openhermes-mixtral-8x7b-gptq,Eminem,False,s3://validator-history/0x9fb10501145078b25f75dfced7afedbca004df3d/openhermes-mixtral-8x7b-gptq/heurist-llm-326104621385-2024-05-23T09:44:57.529Z.json
0xf4e2160ef8662bc573ead45704e4b0ffec1ef657,heurist-llm-750766717405,openhermes-mixtral-8x7b-gptq,Eminem,False,s3://validator-history/0xf4e2160ef8662bc573ead45704e4b0ffec1ef657/openhermes-mixtral-8x7b-gptq/heurist-llm-750766717405-2024-05-23T09:48:55.228Z.json
0xcd86db0782c8dc3c9eee16fd454b129144369988,heurist-llm-920378672794,openhermes-mixtral-8x7b-gptq,Eminem,False,s3://validator-history/0xcd86db0782c8dc3c9eee16fd454b129144369988/openhermes-mixtral-8x7b-gptq/heurist-llm-920378672794-2024-05-23T09:52:35.266Z.json
0x95cd4d9e1e0b03b63be02236474046be01ef78bb,heurist-llm-918189342721,openhermes-mixtral-8x7b-gptq,Eminem,False,s3://validator-history/0x95cd4d9e1e0b03b63be02236474046be01ef78bb/openhermes-mixtral-8x7b-gptq/heurist-llm-918189342721-2024-05-23T09:55:05.316Z.json
0x9fd4e6cb75d0feb27d4e949fc502446a92af0480,heurist-llm-427931235148,openhermes-mixtral-8x7b-gptq,Eminem,False,s3://validator-history/0x9fd4e6cb75d0feb27d4e949fc502446a92af0480/openhermes-mixtral-8x7b-gptq/heurist-llm-427931235148-2024-05-23T10:05:07.386Z.json
0x25447dd18e21674d4ccdcaea56cebff6162a1ec4,heurist-llm-584198871268,openhermes-mixtral-8x7b-gptq,Eminem,False,s3://validator-history/0x25447dd18e21674d4ccdcaea56cebff6162a1ec4/openhermes-mixtral-8x7b-gptq/heurist-llm-584198871268-2024-05-23T10:08:32.351Z.json
0x0eee8cd17231d0454a70935dc534aeb0ca942dde,heurist-llm-199005810995,openhermes-mixtral-8x7b-gptq,Eminem,False,s3://validator-history/0x0eee8cd17231d0454a70935dc534aeb0ca942dde/openhermes-mixtral-8x7b-gptq/heurist-llm-199005810995-2024-05-23T10:12:45.187Z.json
0x4c72cea8d07693d4cc9f28232c5b5ace17e86d08,heurist-llm-621211146115,openhermes-mixtral-8x7b-gptq,Eminem,False,s3://validator-history/0x4c72cea8d07693d4cc9f28232c5b5ace17e86d08/openhermes-mixtral-8x7b-gptq/heurist-llm-621211146115-2024-05-23T10:16:18.497Z.json
0x05933840c1240cc8f3fd4ddc02e3413329dc4f3c,heurist-llm-165510001232,openhermes-mixtral-8x7b-gptq,Eminem,False,s3://validator-history/0x05933840c1240cc8f3fd4ddc02e3413329dc4f3c/openhermes-mixtral-8x7b-gptq/heurist-llm-165510001232-2024-05-23T10:18:12.138Z.json
0x36d178c4316a565ac3ff7a4e4a20069eebb50461,heurist-llm-430798442477,openhermes-mixtral-8x7b-gptq,Eminem,False,s3://validator-history/0x36d178c4316a565ac3ff7a4e4a20069eebb50461/openhermes-mixtral-8x7b-gptq/heurist-llm-430798442477-2024-05-23T10:18:56.741Z.json
0x775587d615382830a11023b19bd4ef042bd0143a,heurist-llm-622901443256,openhermes-mixtral-8x7b-gptq,Eminem,False,s3://validator-history/0x775587d615382830a11023b19bd4ef042bd0143a/openhermes-mixtral-8x7b-gptq/heurist-llm-622901443256-2024-05-23T10:20:29.197Z.json
0xfbe7c3684fc8f2cb8077fd686fe6590dacbe5ed9,heurist-llm-554371437930,openhermes-mixtral-8x7b-gptq,Eminem,False,s3://validator-history/0xfbe7c3684fc8f2cb8077fd686fe6590dacbe5ed9/openhermes-mixtral-8x7b-gptq/heurist-llm-554371437930-2024-05-23T10:22:32.054Z.json
0x5bc3618864c5af48db4d30c15b989a520a9ddfb7,heurist-llm-275816602882,openhermes-mixtral-8x7b-gptq,Eminem,False,s3://validator-history/0x5bc3618864c5af48db4d30c15b989a520a9ddfb7/openhermes-mixtral-8x7b-gptq/heurist-llm-275816602882-2024-05-26T20:27:32.955Z.json
0xe59e60e48449a22253b486d3aca10ca264222f68,heurist-llm-138875077385,openhermes-mixtral-8x7b-gptq,Eminem,False,s3://validator-history/0xe59e60e48449a22253b486d3aca10ca264222f68/openhermes-mixtral-8x7b-gptq/heurist-llm-138875077385-2024-05-23T10:33:00.333Z.json
0x4eafeee93454899a27de218e59535d300dbade24,heurist-llm-248462324470,openhermes-mixtral-8x7b-gptq,Eminem,False,s3://validator-history/0x4eafeee93454899a27de218e59535d300dbade24/openhermes-mixtral-8x7b-gptq/heurist-llm-248462324470-2024-05-23T10:32:49.317Z.json
0x9556954d412646d8b4cc020bd7494724855cc1a3,heurist-llm-581692064391,openhermes-mixtral-8x7b-gptq,Eminem,False,s3://validator-history/0x9556954d412646d8b4cc020bd7494724855cc1a3/openhermes-mixtral-8x7b-gptq/heurist-llm-581692064391-2024-05-23T10:32:54.558Z.json
0xac66de582ea726b3efe193629d756c8b7d403ea3,heurist-llm-963207639647,openhermes-mixtral-8x7b-gptq,Eminem,False,s3://validator-history/0xac66de582ea726b3efe193629d756c8b7d403ea3/openhermes-mixtral-8x7b-gptq/heurist-llm-963207639647-2024-05-23T10:36:47.919Z.json
0xb881ad99646e1c18dcf9e86d5e79c096dbc7b273,heurist-llm-677883120872,openhermes-mixtral-8x7b-gptq,Eminem,False,s3://validator-history/0xb881ad99646e1c18dcf9e86d5e79c096dbc7b273/openhermes-mixtral-8x7b-gptq/heurist-llm-677883120872-2024-05-23T10:36:42.840Z.json
0x4dcbaeda4fbf2ba5b9c783095389b99759d55792,heurist-llm-114028908438,openhermes-mixtral-8x7b-gptq,Eminem,False,s3://validator-history/0x4dcbaeda4fbf2ba5b9c783095389b99759d55792/openhermes-mixtral-8x7b-gptq/heurist-llm-114028908438-2024-05-23T10:44:22.258Z.json
0x7926d6322465df681a3c98c94c6c786a9bc97971,heurist-llm-947098513779,openhermes-mixtral-8x7b-gptq,Eminem,False,s3://validator-history/0x7926d6322465df681a3c98c94c6c786a9bc97971/openhermes-mixtral-8x7b-gptq/heurist-llm-947098513779-2024-05-23T10:47:21.602Z.json
0x2e457f69f32b451a740947469e6282992c405717,heurist-llm-141038615598,openhermes-mixtral-8x7b-gptq,Eminem,False,s3://validator-history/0x2e457f69f32b451a740947469e6282992c405717/openhermes-mixtral-8x7b-gptq/heurist-llm-141038615598-2024-05-23T10:53:23.565Z.json
0xbb4ce31a3b71ee66f33366fa28b0840e3d3b042b,heurist-llm-386405012802,openhermes-mixtral-8x7b-gptq,Eminem,False,s3://validator-history/0xbb4ce31a3b71ee66f33366fa28b0840e3d3b042b/openhermes-mixtral-8x7b-gptq/heurist-llm-386405012802-2024-05-23T10:55:17.838Z.json
0xc211b2dce3f099756b4e7b36a1bde4648cbf8007,heurist-llm-119142107734,openhermes-mixtral-8x7b-gptq,Eminem,False,s3://validator-history/0xc211b2dce3f099756b4e7b36a1bde4648cbf8007/openhermes-mixtral-8x7b-gptq/heurist-llm-119142107734-2024-05-23T10:56:33.064Z.json
0xe2c2c5e47863257ef52e8d3f01c7bcc8987fcf61,heurist-llm-455031522784,openhermes-mixtral-8x7b-gptq,Eminem,False,s3://validator-history/0xe2c2c5e47863257ef52e8d3f01c7bcc8987fcf61/openhermes-mixtral-8x7b-gptq/heurist-llm-455031522784-2024-05-23T10:57:17.616Z.json
0x9a36a022f0c3c1a07fe1fcb7d7e44deef82bdbcf,heurist-llm-708960474757,openhermes-mixtral-8x7b-gptq,Eminem,False,s3://validator-history/0x9a36a022f0c3c1a07fe1fcb7d7e44deef82bdbcf/openhermes-mixtral-8x7b-gptq/heurist-llm-708960474757-2024-05-23T11:03:37.795Z.json
0x0298eb03cf16cd6e362cd1c97cdf04c948c54402,heurist-llm-807641803350,openhermes-mixtral-8x7b-gptq,Eminem,False,s3://validator-history/0x0298eb03cf16cd6e362cd1c97cdf04c948c54402/openhermes-mixtral-8x7b-gptq/heurist-llm-807641803350-2024-05-23T11:06:26.017Z.json
0x1a5badf0a6e497734fd377ae3e37e6c6defc7378,heurist-llm-604414877364,openhermes-mixtral-8x7b-gptq,Eminem,False,s3://validator-history/0x1a5badf0a6e497734fd377ae3e37e6c6defc7378/openhermes-mixtral-8x7b-gptq/heurist-llm-604414877364-2024-05-23T11:04:37.496Z.json
0x30c958dcab153c7adae380582624186585727906,heurist-llm-248226426298,openhermes-mixtral-8x7b-gptq,Eminem,False,s3://validator-history/0x30c958dcab153c7adae380582624186585727906/openhermes-mixtral-8x7b-gptq/heurist-llm-248226426298-2024-05-23T11:08:51.439Z.json
0x90cb17be35ec991be9e10aed0120ff75849de69d,heurist-llm-948271370790,openhermes-mixtral-8x7b-gptq,Eminem,False,s3://validator-history/0x90cb17be35ec991be9e10aed0120ff75849de69d/openhermes-mixtral-8x7b-gptq/heurist-llm-948271370790-2024-05-23T11:09:30.334Z.json
0x50da4613eeffd35841dcdb4e476f82cf67824449,heurist-llm-784768549132,openhermes-mixtral-8x7b-gptq,Eminem,False,s3://validator-history/0x50da4613eeffd35841dcdb4e476f82cf67824449/openhermes-mixtral-8x7b-gptq/heurist-llm-784768549132-2024-05-23T11:11:29.688Z.json
0x46a4069acb1522da027a36376634fb2cfd84399b,heurist-llm-293736095083,openhermes-mixtral-8x7b-gptq,Eminem,False,s3://validator-history/0x46a4069acb1522da027a36376634fb2cfd84399b/openhermes-mixtral-8x7b-gptq/heurist-llm-293736095083-2024-05-23T11:17:49.525Z.json
0x87fb21d020895cf0fd9af16421beaa4c6605c68d,heurist-llm-782724548627,openhermes-mixtral-8x7b-gptq,Eminem,False,s3://validator-history/0x87fb21d020895cf0fd9af16421beaa4c6605c68d/openhermes-mixtral-8x7b-gptq/heurist-llm-782724548627-2024-05-23T11:19:33.163Z.json
0x303f91f8af708e9a4d7c9b219159cc5cf9973ab8,heurist-llm-548948408604,openhermes-mixtral-8x7b-gptq,Eminem,False,s3://validator-history/0x303f91f8af708e9a4d7c9b219159cc5cf9973ab8/openhermes-mixtral-8x7b-gptq/heurist-llm-548948408604-2024-05-23T11:24:50.941Z.json
0x64dcbe8cbbe8eb23500cce41fdb2522e289c89f2,heurist-llm-983386278531,openhermes-mixtral-8x7b-gptq,Eminem,False,s3://validator-history/0x64dcbe8cbbe8eb23500cce41fdb2522e289c89f2/openhermes-mixtral-8x7b-gptq/heurist-llm-983386278531-2024-05-23T11:28:40.842Z.json
0x3fbe811eedc58ac18de6079d4acbfd8d3cc21f75,heurist-llm-271444436463,openhermes-mixtral-8x7b-gptq,Eminem,False,s3://validator-history/0x3fbe811eedc58ac18de6079d4acbfd8d3cc21f75/openhermes-mixtral-8x7b-gptq/heurist-llm-271444436463-2024-05-23T11:28:51.102Z.json
0x6182346ba1499d5e7147894873aeedef17c2a4f9,heurist-llm-859185822687,openhermes-mixtral-8x7b-gptq,Eminem,False,s3://validator-history/0x6182346ba1499d5e7147894873aeedef17c2a4f9/openhermes-mixtral-8x7b-gptq/heurist-llm-859185822687-2024-05-23T11:29:08.976Z.json
0x94e33ae3d2e14eb61cb8e296b94cbcb96179fc2e,heurist-llm-406952335344,openhermes-mixtral-8x7b-gptq,Eminem,False,s3://validator-history/0x94e33ae3d2e14eb61cb8e296b94cbcb96179fc2e/openhermes-mixtral-8x7b-gptq/heurist-llm-406952335344-2024-05-23T11:30:58.051Z.json
0x29e38b6b1db64898946b140c820a177c269138fa,heurist-llm-805026810388,openhermes-mixtral-8x7b-gptq,Eminem,False,s3://validator-history/0x29e38b6b1db64898946b140c820a177c269138fa/openhermes-mixtral-8x7b-gptq/heurist-llm-805026810388-2024-05-23T11:33:38.029Z.json
0xc6378fcd19857e9fff661c2f3000e020fbf4d15c,heurist-llm-784129799554,openhermes-mixtral-8x7b-gptq,Eminem,False,s3://validator-history/0xc6378fcd19857e9fff661c2f3000e020fbf4d15c/openhermes-mixtral-8x7b-gptq/heurist-llm-784129799554-2024-05-23T11:36:51.886Z.json
0x80c7874cc276671efa362499614b6b891b85632d,heurist-llm-565663771012,openhermes-mixtral-8x7b-gptq,Eminem,False,s3://validator-history/0x80c7874cc276671efa362499614b6b891b85632d/openhermes-mixtral-8x7b-gptq/heurist-llm-565663771012-2024-05-23T11:41:12.954Z.json
0x92c8e32075bbd92a1001040bbe8a8e92105707dc,heurist-llm-162655608216,openhermes-mixtral-8x7b-gptq,Eminem,False,s3://validator-history/0x92c8e32075bbd92a1001040bbe8a8e92105707dc/openhermes-mixtral-8x7b-gptq/heurist-llm-162655608216-2024-05-23T11:44:22.193Z.json
0xc0bb6c9f3198bfcd9fc8a401de6a2f911b9057bc,heurist-llm-514419198999,openhermes-mixtral-8x7b-gptq,Eminem,False,s3://validator-history/0xc0bb6c9f3198bfcd9fc8a401de6a2f911b9057bc/openhermes-mixtral-8x7b-gptq/heurist-llm-514419198999-2024-05-23T11:43:17.744Z.json
0xc12c06548876587231835bba12a3381501f97d2a,heurist-llm-747028993190,openhermes-mixtral-8x7b-gptq,Eminem,False,s3://validator-history/0xc12c06548876587231835bba12a3381501f97d2a/openhermes-mixtral-8x7b-gptq/heurist-llm-747028993190-2024-05-23T11:47:21.610Z.json
0xc53347e9015fea97086a7f76f1780d6dbb669c4b,heurist-llm-373427382473,openhermes-mixtral-8x7b-gptq,Eminem,False,s3://validator-history/0xc53347e9015fea97086a7f76f1780d6dbb669c4b/openhermes-mixtral-8x7b-gptq/heurist-llm-373427382473-2024-05-23T11:49:26.264Z.json
0xcd4ead9e4b2a78f33af308c8fa46cae445a8432b,heurist-llm-174245824419,openhermes-mixtral-8x7b-gptq,Eminem,False,s3://validator-history/0xcd4ead9e4b2a78f33af308c8fa46cae445a8432b/openhermes-mixtral-8x7b-gptq/heurist-llm-174245824419-2024-05-23T11:51:19.581Z.json
0x516116e548c28fdd4df4a576af3109a8df86c8d2,heurist-llm-246058716123,openhermes-mixtral-8x7b-gptq,Eminem,False,s3://validator-history/0x516116e548c28fdd4df4a576af3109a8df86c8d2/openhermes-mixtral-8x7b-gptq/heurist-llm-246058716123-2024-05-23T11:52:14.257Z.json
